datatrade_id,dataprice, datasize, databid, dataask, datavolume, datatime
34106339,11261.53000000,0.27880000,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:22 GMT-0800 (PST)
34106339,11261.53000000,0.27880000,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:23 GMT-0800 (PST)
34106339,11261.53000000,0.27880000,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:24 GMT-0800 (PST)
34106339,11261.53000000,0.27880000,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:25 GMT-0800 (PST)
34106339,11261.53000000,0.27880000,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:26 GMT-0800 (PST)
34106344,11261.54000000,1.38805480,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:27 GMT-0800 (PST)
34106344,11261.54000000,1.38805480,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:28 GMT-0800 (PST)
34106344,11261.54000000,1.38805480,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:29 GMT-0800 (PST)
34106344,11261.54000000,1.38805480,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:30 GMT-0800 (PST)
34106344,11261.54000000,1.38805480,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:31 GMT-0800 (PST)
34106344,11261.54000000,1.38805480,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:32 GMT-0800 (PST)
34106344,11261.54000000,1.38805480,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:33 GMT-0800 (PST)
34106344,11261.54000000,1.38805480,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:34 GMT-0800 (PST)
34106344,11261.54000000,1.38805480,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:35 GMT-0800 (PST)
34106344,11261.54000000,1.38805480,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:36 GMT-0800 (PST)
34106344,11261.54000000,1.38805480,11261.53,11261.54,19344.74567415,Fri Jan 19 2018 11:02:37 GMT-0800 (PST)
